quadkey,latitude,longitude,rwi,error
30013110311100,-11.8781020,43.5168457,0.124,0.537
30013111220311,-12.3078021,43.7585449,-0.562,0.563
30013111220201,-12.3078021,43.6267090,0.274,0.591
30013110130312,-11.6414761,43.3850098,0.182,0.573
30013110112102,-11.3831090,43.3410645,-0.075,0.590
30013110133202,-11.8135879,43.4289551,-0.978,0.497
30013110130211,-11.6199546,43.3190918,-0.406,0.527
30013111321223,-12.3721972,44.5056152,-0.149,0.478
30013110112122,-11.4261866,43.3410645,-0.146,0.483
30013111302310,-12.1360050,44.4396973,0.455,0.605
30013110130203,-11.6414761,43.2751465,0.477,0.596
30013111302222,-12.2004420,44.3078613,0.142,0.622
30013111302131,-12.0930384,44.4616699,-0.633,0.501
30013111221200,-12.3078021,43.7805176,1.191,0.604
30013111302231,-12.1789647,44.3737793,0.197,0.590
30013111220120,-12.2648633,43.6926270,0.570,0.601
30013110311010,-11.8781020,43.4729004,0.359,0.597
30013110112300,-11.4477230,43.3410645,-0.211,0.483
30013110130200,-11.6199546,43.2531738,-0.160,0.599
30013110112123,-11.4261866,43.3630371,-0.270,0.482
30013110132111,-11.7060306,43.4069824,-0.520,0.498
30013111320003,-12.2433913,44.3298340,-0.096,0.506
30013110133002,-11.7275454,43.4289551,-0.046,0.569
30013110133201,-11.7920798,43.4509277,0.211,0.552
30013110112301,-11.4477230,43.3630371,-0.154,0.497
30013110132001,-11.7060306,43.2751465,0.033,0.616
30013110112331,-11.4907908,43.4069824,-0.022,0.491
30013111320102,-12.2433913,44.3957520,-0.359,0.495
30013110130021,-11.5769066,43.2751465,0.335,0.595
30013110112131,-11.4046486,43.4069824,0.386,0.635
30013110311003,-11.8996033,43.4509277,-0.258,0.597
30013110112112,-11.3831090,43.3850098,-0.032,0.772
30013110130003,-11.5553801,43.2751465,-0.332,0.614
30013110132333,-11.8565990,43.4069824,-0.847,0.499
30013111220133,-12.2863336,43.7585449,1.052,0.597
30013111302302,-12.1574857,44.3957520,1.001,0.665
30013111221223,-12.3721972,43.8024902,0.176,0.485
30013110130030,-11.5769066,43.2971191,-0.285,0.563
30013111320013,-12.2433913,44.3737793,0.507,0.565
30013110311011,-11.8781020,43.4948730,0.120,0.598
30013111302321,-12.1789647,44.4177246,-0.144,0.609
30013110132203,-11.8135879,43.2751465,0.528,0.613
30013110130331,-11.6629959,43.4069824,0.489,0.520
30013110132231,-11.8350943,43.3190918,0.380,0.583
30013111220121,-12.2648633,43.7145996,0.489,0.563
30013110130301,-11.6199546,43.3630371,0.259,0.557
30013110112311,-11.4477230,43.4069824,-0.213,0.536
30013110112211,-11.4477230,43.3190918,-0.138,0.578
30013110112203,-11.4692577,43.2751465,0.794,0.618
30013110130221,-11.6629959,43.2751465,0.852,0.614
30013111220231,-12.3507339,43.6706543,0.788,0.511
30013110112120,-11.4046486,43.3410645,0.086,0.586
30013111303232,-12.2004420,44.5275879,-0.218,0.488
30013110132332,-11.8565990,43.3850098,-0.149,0.720
30013110130022,-11.5984314,43.2531738,0.159,0.573
30013110133222,-11.8565990,43.4289551,0.076,0.576
30013111320313,-12.3292689,44.4616699,-0.344,0.486
30013111321003,-12.2433913,44.5056152,-0.349,0.522
30013111302330,-12.1789647,44.4396973,0.129,0.596
30013110132322,-11.8565990,43.3410645,-0.033,0.582
30013110112021,-11.4046486,43.2751465,0.518,0.571
30013111220331,-12.3507339,43.7585449,-0.475,0.481
30013111321001,-12.2219175,44.5056152,-0.306,0.516
30013110112233,-11.5123222,43.3190918,-0.223,0.508
