quadkey,latitude,longitude,rwi,error
03330321130322,13.4216803,-14.3151855,-0.115,0.256
03330320030210,13.4857894,-16.4685059,-0.243,0.316
03330321122131,13.3575541,-14.6008301,-0.808,0.259
03330320130232,13.4216803,-15.7653809,-0.590,0.338
03330320133101,13.4003068,-15.5236816,-0.434,0.263
03330321020310,13.4857894,-15.3259277,-0.418,0.272
03330321010230,13.7847363,-15.0622559,-0.674,0.255
03330321031122,13.5071552,-14.8425293,-0.555,0.331
03330321002312,13.6353101,-15.3259277,-0.667,0.278
03330320030103,13.5498812,-16.4025879,-0.240,0.289
03330320201023,13.1650736,-16.6662598,0.164,0.347
03330321022031,13.3575541,-15.3918457,-0.568,0.264
03330320120010,13.5712413,-16.1169434,-0.431,0.252
03330320030330,13.4430519,-16.3806152,-0.488,0.282
03330320021220,13.4430519,-16.6882324,1.394,0.368
03330320301121,13.1864679,-15.8752441,-1.180,0.254
03330320300033,13.1650736,-16.0949707,-0.388,0.260
03330320020330,13.4430519,-16.7321777,0.478,0.395
03330321012111,13.7420528,-14.9523926,-0.569,0.254
03330320201003,13.2078602,-16.6662598,-0.411,0.307
03330320121100,13.5712413,-15.8972168,-0.348,0.315
03330321021032,13.5071552,-15.2380371,-0.518,0.306
03330320023010,13.4003068,-16.6442871,0.698,0.377
03330321132112,13.3789314,-14.2712402,-0.062,0.272
03330320033221,13.2720261,-16.3146973,-0.504,0.252
03330320132101,13.4003068,-15.6994629,-0.176,0.256
03330321003010,13.7420528,-15.2380371,-0.600,0.301
03330321001330,13.7847363,-15.1501465,-0.003,0.324
03330321020103,13.5498812,-15.3479004,-0.700,0.255
03330320130102,13.5498812,-15.7214355,-0.832,0.271
03330320030313,13.4644216,-16.3586426,-0.489,0.298
03330321002121,13.6993616,-15.3479004,-0.078,0.339
03330321010213,13.8060751,-15.0402832,-0.254,0.270
03330330022210,13.3147939,-14.0075684,-0.401,0.254
03330321031000,13.5712413,-14.9304199,-0.318,0.380
03330320023300,13.3147939,-16.6003418,0.076,0.352
03330320033230,13.2720261,-16.2927246,-0.438,0.253
03330321132320,13.2720261,-14.3151855,-0.521,0.264
03330320201031,13.1864679,-16.6223145,-0.331,0.368
03330330020323,13.4216803,-13.9416504,-0.157,0.404
03330321122030,13.3575541,-14.7106934,-0.825,0.273
03330320133110,13.4003068,-15.5017090,-0.508,0.272
03330320031130,13.5285192,-16.2048340,-0.370,0.270
03330321130320,13.4430519,-14.3151855,-0.385,0.278
03330320022333,13.2506393,-16.7102051,-0.467,0.267
03330320033020,13.3575541,-16.3366699,-0.211,0.278
03330320032010,13.4003068,-16.4685059,-0.475,0.257
03330321132000,13.4003068,-14.4030762,-0.048,0.366
03330321021013,13.5498812,-15.2160645,-0.055,0.256
03330321012301,13.6566625,-14.9963379,-0.240,0.251
03330321102230,13.6139558,-14.7106934,-0.620,0.255
03330320120120,13.5285192,-16.0729980,-0.248,0.267
03330321120101,13.5712413,-14.6447754,-0.390,0.264
03330320120300,13.4857894,-16.0729980,-0.637,0.294
03330320200110,13.2292507,-16.7321777,-0.262,0.334
03330321122031,13.3575541,-14.6887207,-0.778,0.262
03330320113322,13.5925995,-15.5456543,-0.381,0.391
03330320031003,13.5498812,-16.3146973,0.204,0.330
03330320120003,13.5498812,-16.1389160,-0.642,0.252
03330321121232,13.4216803,-14.5349121,-0.527,0.258
03330321132121,13.3575541,-14.2932129,-0.519,0.258
03330320201123,13.1650736,-16.5783691,-0.768,0.508
03330321131232,13.4216803,-14.1833496,-0.732,0.269
03330321130202,13.4644216,-14.4030762,-0.197,0.271
03330321120031,13.5285192,-14.6887207,-0.213,0.332
03330320023203,13.2934109,-16.6662598,0.456,0.382
03330320131322,13.4216803,-15.5456543,-0.693,0.295
03330321012133,13.6780130,-14.9523926,-0.553,0.253
03330321002330,13.6139558,-15.3259277,-0.767,0.264
03330330021221,13.4430519,-13.8537598,-0.048,0.303
03330321010303,13.8060751,-14.9963379,-0.323,0.261
03330321010320,13.7847363,-15.0183105,-0.416,0.267
03330320210013,13.2078602,-16.4465332,-0.296,0.294
03330320132011,13.4003068,-15.7434082,-0.587,0.397
03330320200300,13.1436775,-16.7761230,0.149,0.402
03330320022322,13.2506393,-16.7761230,-0.215,0.311
03330320201102,13.2078602,-16.6003418,-0.175,0.344
03330321133023,13.3361750,-14.2053223,-0.444,0.331
03330321133231,13.2720261,-14.1613770,-0.669,0.394
03330320133102,13.3789314,-15.5456543,-0.802,0.257
03330330020331,13.4430519,-13.8977051,-0.559,0.253
03330321003331,13.6139558,-15.1281738,0.089,0.314
03330321031120,13.5285192,-14.8425293,-0.326,0.369
03330321002211,13.6566625,-15.3918457,-0.430,0.269
03330320130120,13.5285192,-15.7214355,-0.735,0.269
03330320131302,13.4644216,-15.5456543,0.227,0.391
03330320021310,13.4857894,-16.5563965,0.036,0.385
03330321102310,13.6566625,-14.6228027,-0.858,0.265
03330330022030,13.3575541,-14.0075684,-0.364,0.277
03330320211131,13.1864679,-16.1828613,-0.144,0.252
03330321012202,13.6353101,-15.1062012,0.051,0.291
03330321131311,13.4857894,-14.0734863,-0.348,0.294
03330320023033,13.3361750,-16.6223145,0.749,0.364
03330320121032,13.5071552,-15.9411621,-0.502,0.262
03330320031133,13.5071552,-16.1828613,-0.663,0.275
03330320032332,13.2506393,-16.3806152,-0.462,0.285
03330320301002,13.2078602,-15.9851074,-0.427,0.254
03330321013313,13.6353101,-14.7766113,-0.891,0.255
03330321022120,13.3575541,-15.3698730,-0.281,0.262
03330321002102,13.7207082,-15.3698730,-0.623,0.271
03330330022022,13.3361750,-14.0515137,-0.282,0.253
03330321031002,13.5498812,-14.9304199,0.360,0.333
03330320210131,13.1864679,-16.3586426,-0.712,0.272
03330321021202,13.4644216,-15.2819824,-0.383,0.273
03330321003231,13.6139558,-15.2160645,-0.430,0.304
03330320133030,13.3575541,-15.5895996,-0.840,0.285
03330320122003,13.3789314,-16.1389160,-0.335,0.281
03330320201010,13.2292507,-16.6442871,0.158,0.339
03330321120222,13.4216803,-14.7546387,-0.939,0.275
03330321002103,13.7207082,-15.3479004,-0.803,0.257
