quadkey,latitude,longitude,rwi,error
03333132010012,6.9809543,-2.4060059,0.612,0.469
03333132330013,5.9329721,-1.6809082,0.045,0.459
12222000002000,10.9951198,0.0109863,-0.194,0.349
03333130003321,8.0918616,-2.5158691,-0.190,0.335
03333132112110,6.8282612,-1.6149902,0.163,0.436
03333131111022,8.3310827,-0.1647949,-0.421,0.329
12222022033103,6.4572344,0.6481934,-0.387,0.376
12222022010321,6.8718928,0.4724121,-0.773,0.317
12222002023221,9.1346391,0.2087402,-0.969,0.303
12222020021213,7.9395558,0.2526855,-0.065,0.302
03333131122302,7.7654229,-0.6042480,0.046,0.381
03333112011221,9.6549077,-2.2521973,-0.640,0.306
03333130113002,8.2006163,-1.5710449,-0.598,0.330
12222000203303,10.1960002,0.2966309,-0.488,0.297
03333311010110,5.6050520,-0.9118652,0.480,0.442
03333132001302,6.8937071,-2.5378418,0.020,0.396
03333133313233,5.9766803,-0.0988770,0.920,0.464
03333133211223,6.1514779,-0.8459473,0.137,0.411
03333311110131,5.5613152,-0.1867676,1.380,0.426
03333132202113,6.1077838,-2.6477051,0.044,0.305
03333132113323,6.6755194,-1.4611816,0.878,0.469
03333130112331,8.0918616,-1.5930176,-0.281,0.312
03333133330211,5.8674033,-0.2746582,-0.197,0.396
03333132012023,6.7628064,-2.4279785,-0.740,0.329
03333111031320,10.6929962,-0.7800293,-0.265,0.342
03333130321103,7.3297783,-1.8127441,-0.269,0.341
03333132120031,6.6100440,-2.0324707,0.205,0.421
03333113333100,8.5701576,-0.0769043,-0.410,0.310
03333133303020,6.0859354,-0.5163574,-0.605,0.355
03333123112020,6.7846256,-3.1530762,-0.347,0.300
03333111102232,10.8440961,-0.6481934,0.056,0.367
12222002000121,9.7415422,0.1208496,-0.495,0.330
03333311110012,5.5831840,-0.2966309,1.631,0.422
03333111330231,10.0013102,-0.2746582,-0.780,0.308
03333130313311,7.4387304,-1.4172363,-0.542,0.323
03333130333322,7.0245718,-1.4831543,0.235,0.440
03333132021102,6.6318701,-2.5378418,-0.289,0.309
03333111332003,9.9363874,-0.3186035,-0.452,0.332
03333131220203,7.2425974,-1.3732910,-0.614,0.354
03333131131111,8.0483515,-0.0109863,-0.035,0.375
03333110232302,9.8498038,-2.3620605,-0.562,0.307
12222002200111,9.0912484,0.1647949,-0.343,0.305
03333111313212,10.1960002,-0.1208496,-0.578,0.298
03333111112023,10.9304048,-0.3186035,-0.492,0.364
03333110103321,10.8656756,-1.8127441,-0.494,0.336
12222022010221,6.8718928,0.3845215,-0.469,0.426
03333132012020,6.7846256,-2.4499512,-0.585,0.379
03333130213010,7.5258726,-2.2302246,-0.664,0.335
03333310122131,5.0362268,-1.9445801,-0.506,0.334
03333310113031,5.3863356,-1.5051270,-0.250,0.351
03333133132013,6.4572344,-0.2746582,-0.427,0.341
03333132201030,6.2606973,-2.5817871,0.527,0.344
12222022022032,6.4135660,0.0549316,-0.229,0.389
